cpus_per_task,time_limit,job_name,user_id,count_queue,count_queue_user,mean_req_cpus,sum_req_cpus,min_req_cpus,max_req_cpus,mean_req_cpus_user,sum_req_cpus_user,min_req_cpus_user,max_req_cpus_user,mean_timelimit,sum_timelimit,min_timelimit,max_timelimit,mean_timelimit_user,sum_timelimit_user,min_timelimit_user,max_timelimit_user,mean_now_time_waiting,sum_now_time_waiting,min_now_time_waiting,max_now_time_waiting,mean_now_time_waiting_user,sum_now_time_waiting_user,min_now_time_waiting_user,max_now_time_waiting_user,count_running,count_running_user,mean_now_time_running,sum_now_time_running,min_now_time_running,max_now_time_running,mean_now_time_running_user,sum_now_time_running_user,min_now_time_running_user,max_now_time_running_user
1,2,job_75_test_only,10002,47,16,1.0,4,1,1,0,0,0,0,1.5,6,1,3,0,0,0,0,42.91521738437896,2017.0152170658112,3.042876958847046,116.04287695884705,50.542876958847046,808.6860313415527,7.042876958847046,116.04287695884705,4,0,27.047245979309082,108.18898391723633,1.047245979309082,96.04724597930908,0,0.0,0,0
1,2,job_75,10002,47,16,1.0,4,1,1,0,0,0,0,1.5,6,1,3,0,0,0,0,42.95004533199554,2018.6521306037903,3.077704906463623,116.07770490646362,50.57770490646362,809.243278503418,7.077704906463623,116.07770490646362,4,0,27.08102798461914,108.32411193847656,1.0810279846191406,96.08102798461914,0,0.0,0,0
1,1,job_76_test_only,10001,47,28,1.0,4,1,1,1.0,3,1,1,1.5,6,1,3,1.0,3,1,1,43.61506651310211,2049.908126115799,3.7427260875701904,116.74272608757019,40.957011801855906,1146.7963304519653,3.7427260875701904,75.74272608757019,4,3,27.749174118041992,110.99669647216797,1.7491741180419922,96.74917411804199,4.749174118041992,14.247522354125977,1.7491741180419922,7.749174118041992
1,1,job_76,10001,47,28,1.0,4,1,1,1.0,3,1,1,1.5,6,1,3,1.0,3,1,1,43.66381739048248,2052.1994173526764,3.7914769649505615,116.79147696495056,41.00576267923628,1148.1613550186157,3.7914769649505615,75.79147696495056,4,3,27.79531502723694,111.18126010894775,1.7953150272369385,96.79531502723694,4.7953150272369385,14.385945081710815,1.7953150272369385,7.7953150272369385
1,1,job_77_test_only,10001,49,29,1.0,3,1,1,1.0,2,1,1,1.6666666666666667,5,1,3,1.0,2,1,1,46.59545498964738,2283.1772944927216,5.473006010055542,121.47300601005554,44.3005922169521,1284.7171742916107,5.473006010055542,80.47300601005554,3,2,39.14456073443095,117.43368220329285,6.477894067764282,101.47789406776428,7.977894067764282,15.955788135528564,6.477894067764282,9.477894067764282
1,1,job_77,10001,49,29,1.0,3,1,1,1.0,2,1,1,1.6666666666666667,5,1,3,1.0,2,1,1,46.63938909647416,2285.330065727234,5.516940116882324,121.51694011688232,44.34452632377888,1285.9912633895874,5.516940116882324,80.51694011688232,3,2,39.18830959002177,117.56492877006531,6.5216429233551025,101.5216429233551,8.021642923355103,16.043285846710205,6.5216429233551025,9.521642923355103
1,1,job_78_test_only,10001,48,28,1.0,4,1,1,1.0,3,1,1,1.5,6,1,3,1.0,3,1,1,46.8266057173411,2247.677074432373,6.4099390506744385,122.40993905067444,43.94565333638872,1230.4782934188843,6.4099390506744385,81.40993905067444,4,3,30.416903972625732,121.66761589050293,1.4169039726257324,102.41690397262573,6.416903972625732,19.250711917877197,1.4169039726257324,10.416903972625732
1,1,job_78,10001,48,28,1.0,4,1,1,1.0,3,1,1,1.5,6,1,3,1.0,3,1,1,46.875881592432656,2250.0423164367676,6.459214925765991,122.45921492576599,43.994929211480276,1231.8580179214478,6.459214925765991,81.45921492576599,4,3,30.46260404586792,121.85041618347168,1.46260404586792,102.46260404586792,6.46260404586792,19.38781213760376,1.46260404586792,10.46260404586792
1,1,job_79_test_only,10001,48,28,1.0,3,1,1,1.0,2,1,1,1.6666666666666667,5,1,3,1.0,2,1,1,49.77020311355591,2388.9697494506836,6.645203113555908,128.6452031135559,44.538060256413054,1247.0656871795654,6.645203113555908,81.64520311355591,3,2,37.31536475817362,111.94609427452087,1.648698091506958,108.64869809150696,1.648698091506958,3.297396183013916,1.648698091506958,1.648698091506958
1,1,job_79,10001,48,28,1.0,3,1,1,1.0,2,1,1,1.6666666666666667,5,1,3,1.0,2,1,1,49.807328939437866,2390.7517890930176,6.682328939437866,128.68232893943787,44.57518608229501,1248.1052103042603,6.682328939437866,81.68232893943787,3,2,37.353184620539345,112.05955386161804,1.6865179538726807,108.68651795387268,1.6865179538726807,3.3730359077453613,1.6865179538726807,1.6865179538726807
1,2,job_80_test_only,10002,49,17,1.0,3,1,1,0,0,0,0,1.6666666666666667,5,1,3,0,0,0,0,49.37723594782304,2419.484561443329,1.2547869682312012,129.2547869682312,60.784198732937085,1033.3313784599304,13.254786968231201,129.2547869682312,3,0,37.92737261454264,113.78211784362793,2.2607059478759766,109.26070594787598,0,0.0,0,0
1,2,job_80,10002,49,17,1.0,3,1,1,0,0,0,0,1.6666666666666667,5,1,3,0,0,0,0,49.4212489711995,2421.6411995887756,1.298799991607666,129.29879999160767,60.82821175631355,1034.0795998573303,13.298799991607666,129.29879999160767,3,0,37.96968666712443,113.90906000137329,2.3030200004577637,109.30302000045776,0,0.0,0,0
1,1,job_81_test_only,10001,48,27,1.0,2,1,1,1.0,2,1,1,1.0,2,1,1,1.0,2,1,1,58.40396531422933,2803.390335083008,11.633131980895996,140.633131980896,52.22572457348859,1410.094563484192,12.633131980895996,88.633131980896,2,2,8.13624095916748,16.27248191833496,2.6362409591674805,13.63624095916748,8.13624095916748,16.27248191833496,2.6362409591674805,13.63624095916748
1,1,job_81,10001,48,27,1.0,2,1,1,1.0,2,1,1,1.0,2,1,1,1.0,2,1,1,58.432531436284386,2804.7615089416504,11.66169810295105,140.66169810295105,52.254290695543645,1410.8658487796783,12.66169810295105,88.66169810295105,2,2,8.164688110351562,16.329376220703125,2.6646881103515625,13.664688110351562,8.164688110351562,16.329376220703125,2.6646881103515625,13.664688110351562
1,1,job_82_test_only,10001,46,25,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,59.865202696427055,2753.7993240356445,5.234767913818359,145.23476791381836,50.55476791381836,1263.869197845459,5.234767913818359,85.23476791381836,4,4,4.238208055496216,16.952832221984863,1.2382080554962158,7.238208055496216,4.238208055496216,16.952832221984863,1.2382080554962158,7.238208055496216
1,1,job_82,10001,46,25,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,59.8944237543189,2755.1434926986694,5.263988971710205,145.2639889717102,50.583988971710205,1264.5997242927551,5.263988971710205,85.2639889717102,4,4,4.2671520709991455,17.068608283996582,1.2671520709991455,7.2671520709991455,4.2671520709991455,17.068608283996582,1.2671520709991455,7.2671520709991455
1,1,job_83_test_only,10001,46,25,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,60.972276718720146,2804.7247290611267,6.34184193611145,146.34184193611145,51.66184193611145,1291.5460484027863,6.34184193611145,86.34184193611145,4,4,5.348485946655273,21.393943786621094,2.3484859466552734,8.348485946655273,5.348485946655273,21.393943786621094,2.3484859466552734,8.348485946655273
1,1,job_83,10001,46,25,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,61.02109888325567,2806.9705486297607,6.390664100646973,146.39066410064697,51.71066410064697,1292.7666025161743,6.390664100646973,86.39066410064697,4,4,5.394644021987915,21.57857608795166,2.394644021987915,8.394644021987915,5.394644021987915,21.57857608795166,2.394644021987915,8.394644021987915
1,1,job_84_test_only,10001,46,25,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,62.50238374005193,2875.109652042389,7.871948957443237,147.87194895744324,53.19194895744324,1329.798723936081,7.871948957443237,87.87194895744324,4,4,6.878484010696411,27.513936042785645,3.878484010696411,9.878484010696411,6.878484010696411,27.513936042785645,3.878484010696411,9.878484010696411
1,1,job_84,10001,46,25,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,62.54666474591131,2877.14657831192,7.916229963302612,147.9162299633026,53.23622996330261,1330.9057490825653,7.916229963302612,87.91622996330261,4,4,6.9198479652404785,27.679391860961914,3.9198479652404785,9.919847965240479,6.9198479652404785,27.679391860961914,3.9198479652404785,9.919847965240479
1,3,job_85__test_only,10003,47,3,1.0,3,1,1,0,0,0,0,1.0,3,1,1,0,0,0,0,65.88263424913934,3096.483809709549,9.15922999382019,156.1592299938202,67.15922999382019,201.47768998146057,43.15922999382019,105.15922999382019,3,0,8.166014909744263,24.498044729232788,3.1660149097442627,15.166014909744263,0,0.0,0,0
1,3,job_85,10003,47,3,1.0,3,1,1,0,0,0,0,1.0,3,1,1,0,0,0,0,65.92653521578363,3098.5471551418304,9.203130960464478,156.20313096046448,67.20313096046448,201.60939288139343,43.20313096046448,105.20313096046448,3,0,8.206716060638428,24.620148181915283,3.2067160606384277,15.206716060638428,0,0.0,0,0
1,1,job_86_test_only,10001,45,24,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,65.7548509173923,2958.968291282654,9.865962028503418,156.86596202850342,51.03262869517008,1224.783088684082,9.865962028503418,82.86596202850342,4,4,3.119631052017212,12.478524208068848,0.8696310520172119,6.869631052017212,3.119631052017212,12.478524208068848,0.8696310520172119,6.869631052017212
1,1,job_86,10001,45,24,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,65.78608899646335,2960.374004840851,9.897200107574463,156.89720010757446,51.06386677424113,1225.532802581787,9.897200107574463,82.89720010757446,4,4,3.1506099700927734,12.602439880371094,0.9006099700927734,6.900609970092773,3.1506099700927734,12.602439880371094,0.9006099700927734,6.900609970092773
1,1,job_87_test_only,10001,45,24,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,66.75713782840305,3004.071202278137,10.86824893951416,157.86824893951416,52.034915606180824,1248.8379745483398,10.86824893951416,83.86824893951416,4,4,4.123370885848999,16.493483543395996,1.873370885848999,7.873370885848999,4.123370885848999,16.493483543395996,1.873370885848999,7.873370885848999
1,1,job_87,10001,45,24,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,66.79791384273105,3005.9061229228973,10.909024953842163,157.90902495384216,52.07569162050883,1249.816598892212,10.909024953842163,83.90902495384216,4,4,4.163069009780884,16.652276039123535,1.9130690097808838,7.913069009780884,4.163069009780884,16.652276039123535,1.9130690097808838,7.913069009780884
1,2,job_88_test_only,10002,45,18,1.0,4,1,1,0,0,0,0,1.0,4,1,1,0,0,0,0,67.87523680263095,3054.385656118393,11.986347913742065,158.98634791374207,87.15301458040874,1568.7542624473572,29.986347913742065,158.98634791374207,4,0,5.240829944610596,20.963319778442383,2.9908299446105957,8.990829944610596,0,0.0,0,0
1,2,job_88,10002,45,18,1.0,4,1,1,0,0,0,0,1.0,4,1,1,0,0,0,0,67.91800385051303,3056.3101732730865,12.029114961624146,159.02911496162415,87.19578162829082,1569.5240693092346,30.029114961624146,159.02911496162415,4,0,5.283257961273193,21.133031845092773,3.0332579612731934,9.033257961273193,0,0.0,0,0
1,1,job_89_test_only,10001,45,24,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,68.06057482295566,3062.7258670330048,12.171685934066772,159.17168593406677,53.33835260073344,1280.1204624176025,12.171685934066772,85.17168593406677,4,4,5.426865100860596,21.707460403442383,3.1768651008605957,9.176865100860596,5.426865100860596,21.707460403442383,3.1768651008605957,9.176865100860596
1,1,job_89,10001,45,24,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,68.09990292125278,3064.495631456375,12.211014032363892,159.2110140323639,53.377680699030556,1281.0643367767334,12.211014032363892,85.21101403236389,4,4,5.464840888977051,21.859363555908203,3.214840888977051,9.21484088897705,5.464840888977051,21.859363555908203,3.214840888977051,9.21484088897705
1,2,job_90__test_only,10003,50,4,1.0,2,1,1,0,0,0,0,1.0,2,1,1,0,0,0,0,64.42107606887818,3221.0538034439087,3.161076068878174,162.16107606887817,56.411076068878174,225.6443042755127,6.161076068878174,111.16107606887817,2,0,6.166896104812622,12.333792209625244,6.166896104812622,6.166896104812622,0,0.0,0,0
1,2,job_90,10003,50,4,1.0,2,1,1,0,0,0,0,1.0,2,1,1,0,0,0,0,64.46481896400452,3223.240948200226,3.2048189640045166,162.20481896400452,56.45481896400452,225.81927585601807,6.204818964004517,111.20481896400452,2,0,6.208772897720337,12.417545795440674,6.208772897720337,6.208772897720337,0,0.0,0,0
1,1,job_91_test_only,10001,48,24,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,66.2866877714793,3181.761013031006,4.620021104812622,166.62002110481262,50.82835443814596,1219.880506515503,7.620021104812622,82.62002110481262,4,4,5.626035928726196,22.504143714904785,2.6260359287261963,10.626035928726196,5.626035928726196,22.504143714904785,2.6260359287261963,10.626035928726196
1,1,job_91,10001,48,24,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,66.32695357004802,3183.6937713623047,4.660286903381348,166.66028690338135,50.86862023671468,1220.8468856811523,7.660286903381348,82.66028690338135,4,4,5.6640520095825195,22.656208038330078,2.6640520095825195,10.66405200958252,5.6640520095825195,22.656208038330078,2.6640520095825195,10.66405200958252
1,1,job_92_test_only,10001,48,24,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,66.46452967325847,3190.2974243164062,4.797863006591797,166.7978630065918,51.00619633992513,1224.1487121582031,7.797863006591797,82.7978630065918,4,4,5.802931070327759,23.211724281311035,2.802931070327759,10.802931070327759,5.802931070327759,23.211724281311035,2.802931070327759,10.802931070327759
1,1,job_92,10001,48,24,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,66.50200168291728,3192.0960807800293,4.83533501625061,166.8353350162506,51.043668349583946,1225.0480403900146,7.83533501625061,82.83533501625061,4,4,5.8387229442596436,23.354891777038574,2.8387229442596436,10.838722944259644,5.8387229442596436,23.354891777038574,2.8387229442596436,10.838722944259644
1,1,job_93_test_only,10001,48,24,1.0,3,1,1,1.0,3,1,1,1.0,3,1,1,1.0,3,1,1,68.19982759157817,3273.591724395752,6.533160924911499,168.5331609249115,52.741494258244835,1265.795862197876,9.533160924911499,84.5331609249115,3,3,5.873689254124959,17.621067762374878,4.540355920791626,6.540355920791626,5.873689254124959,17.621067762374878,4.540355920791626,6.540355920791626
1,1,job_93,10001,48,24,1.0,3,1,1,1.0,3,1,1,1.0,3,1,1,1.0,3,1,1,68.24505058924358,3275.7624282836914,6.578383922576904,168.5783839225769,52.78671725591024,1266.8812141418457,9.578383922576904,84.5783839225769,3,3,5.915557225545247,17.746671676635742,4.582223892211914,6.582223892211914,5.915557225545247,17.746671676635742,4.582223892211914,6.582223892211914
1,1,job_94_test_only,10002,50,19,1.0,3,1,1,0,0,0,0,1.0,3,1,1,0,0,0,0,65.84042297363281,3292.0211486816406,2.4804229736328125,170.4804229736328,94.05937034205387,1787.1280364990234,11.480422973632812,170.4804229736328,3,0,5.487715005874634,16.4631450176239,1.4877150058746338,8.487715005874634,0,0.0,0,0
1,1,job_94,10002,50,19,1.0,3,1,1,0,0,0,0,1.0,3,1,1,0,0,0,0,65.8873060798645,3294.365303993225,2.527306079864502,170.5273060798645,94.10625344828556,1788.0188155174255,11.527306079864502,170.5273060798645,3,0,5.530988931655884,16.59296679496765,1.5309889316558838,8.530988931655884,0,0.0,0,0
1,3,job_95__test_only,10003,49,5,1.0,4,1,1,0,0,0,0,1.0,4,1,1,0,0,0,0,69.21105396504305,3391.3416442871094,5.966156005859375,175.96615600585938,58.966156005859375,294.8307800292969,13.966156005859375,124.96615600585938,4,0,5.972330093383789,23.889320373535156,0.9723300933837891,11.972330093383789,0,0.0,0,0
1,3,job_95,10003,49,5,1.0,4,1,1,0,0,0,0,1.0,4,1,1,0,0,0,0,69.2546678757181,3393.4787259101868,6.009769916534424,176.00976991653442,59.009769916534424,295.0488495826721,14.009769916534424,125.00976991653442,4,0,6.013299942016602,24.053199768066406,1.0132999420166016,12.013299942016602,0,0.0,0,0
1,3,job_96__test_only,10003,49,5,1.0,4,1,1,0,0,0,0,1.0,4,1,1,0,0,0,0,70.9426139568796,3476.1880838871,7.697715997695923,177.69771599769592,60.69771599769592,303.4885799884796,15.697715997695923,126.69771599769592,4,0,7.702441930770874,30.809767723083496,2.702441930770874,13.702441930770874,0,0.0,0,0
1,3,job_96,10003,49,5,1.0,4,1,1,0,0,0,0,1.0,4,1,1,0,0,0,0,70.98094498867891,3478.0663044452667,7.736047029495239,177.73604702949524,60.73604702949524,303.6802351474762,15.73604702949524,126.73604702949524,4,0,7.739413022994995,30.95765209197998,2.739413022994995,13.739413022994995,0,0.0,0,0
1,2,job_97_test_only,10002,51,20,1.0,3,1,1,0,0,0,0,1.0,3,1,1,0,0,0,0,70.55120196996951,3598.111300468445,3.041398048400879,180.04139804840088,98.94139804840088,1978.8279609680176,10.041398048400879,180.04139804840088,3,0,8.047837018966675,24.143511056900024,5.047837018966675,11.047837018966675,0,0.0,0,0
1,2,job_97,10002,51,20,1.0,3,1,1,0,0,0,0,1.0,3,1,1,0,0,0,0,70.59539595304751,3600.365193605423,3.085592031478882,180.08559203147888,98.98559203147889,1979.7118406295776,10.085592031478882,180.08559203147888,3,0,8.089255094528198,24.267765283584595,5.089255094528198,11.089255094528198,0,0.0,0,0
1,2,job_98__test_only,10003,50,7,1.0,4,1,1,0,0,0,0,1.0,4,1,1,0,0,0,0,73.62352499008179,3681.1762495040894,5.283524990081787,185.2835249900818,51.28352499008179,358.9846749305725,8.283524990081787,134.2835249900818,4,0,8.536842107772827,34.14736843109131,0.28684210777282715,16.286842107772827,0,0.0,0,0
1,2,job_98,10003,50,7,1.0,4,1,1,0,0,0,0,1.0,4,1,1,0,0,0,0,73.65069302558899,3682.5346512794495,5.310693025588989,185.310693025589,51.31069302558899,359.1748511791229,8.31069302558899,134.310693025589,4,0,8.563482999801636,34.25393199920654,0.31348299980163574,16.313482999801636,0,0.0,0,0
1,1,job_99_test_only,10001,51,22,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,76.65565078866248,3909.4381902217865,4.753690004348755,189.75369000434875,60.52641727707603,1331.5811800956726,21.753690004348755,96.75369000434875,1,1,4.759681940078735,4.759681940078735,4.759681940078735,4.759681940078735,4.759681940078735,4.759681940078735,4.759681940078735,4.759681940078735
1,1,job_99,10001,51,22,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,76.7029797376371,3911.8519666194916,4.801018953323364,189.80101895332336,60.57374622605064,1332.622416973114,21.801018953323364,96.80101895332336,1,1,4.805166959762573,4.805166959762573,4.805166959762573,4.805166959762573,4.805166959762573,4.805166959762573,4.805166959762573,4.805166959762573
1,2,job_100_test_only,10002,51,21,1.0,1,1,1,0,0,0,0,1.0,1,1,1,0,0,0,0,78.18609684121375,3987.4909389019012,6.284136056900024,191.28413605690002,105.47461224737621,2214.9668571949005,11.284136056900024,191.28413605690002,1,0,6.291098117828369,6.291098117828369,6.291098117828369,6.291098117828369,0,0.0,0,0
1,2,job_100,10002,51,21,1.0,1,1,1,0,0,0,0,1.0,1,1,1,0,0,0,0,78.233023816464,3989.8842146396637,6.3310630321502686,191.33106303215027,105.52153922262646,2215.9523236751556,11.331063032150269,191.33106303215027,1,0,6.335052013397217,6.335052013397217,6.335052013397217,6.335052013397217,0,0.0,0,0
1,2,job_101_test_only,10002,48,21,1.0,4,1,1,0,0,0,0,1.0,4,1,1,0,0,0,0,77.69084906578064,3729.1607551574707,7.00334906578064,192.00334906578064,106.19382525625683,2230.0703303813934,12.00334906578064,192.00334906578064,4,0,2.5107500553131104,10.043000221252441,1.0107500553131104,7.01075005531311,0,0.0,0,0
1,2,job_101,10002,48,21,1.0,4,1,1,0,0,0,0,1.0,4,1,1,0,0,0,0,77.73544788360596,3731.301498413086,7.047947883605957,192.04794788360596,106.23842407408215,2231.006905555725,12.047947883605957,192.04794788360596,4,0,2.5519139766693115,10.207655906677246,1.0519139766693115,7.0519139766693115,0,0.0,0,0
1,1,job_102_test_only,10001,48,19,1.0,3,1,1,1.0,3,1,1,1.0,3,1,1,1.0,3,1,1,79.83274388313293,3831.971706390381,9.145243883132935,194.14524388313293,59.30313861997504,1126.7596337795258,26.145243883132935,98.14524388313293,3,3,3.1517550945281982,9.455265283584595,3.1517550945281982,3.1517550945281982,3.1517550945281982,9.455265283584595,3.1517550945281982,3.1517550945281982
1,1,job_102,10001,48,19,1.0,3,1,1,1.0,3,1,1,1.0,3,1,1,1.0,3,1,1,79.87475109100342,3833.988052368164,9.187251091003418,194.18725109100342,59.34514582784552,1127.557770729065,26.187251091003418,98.18725109100342,3,3,3.190769910812378,9.572309732437134,3.190769910812378,3.190769910812378,3.190769910812378,9.572309732437134,3.190769910812378,3.190769910812378
1,1,job_103_test_only,10001,51,20,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,75.75873674598395,3863.6955740451813,2.484226942062378,196.48422694206238,54.034226942062375,1080.6845388412476,2.484226942062378,95.48422694206238,4,4,4.739126920700073,18.956507682800293,2.4891269207000732,5.489126920700073,4.739126920700073,18.956507682800293,2.4891269207000732,5.489126920700073
1,1,job_103,10001,51,20,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,75.79872073379218,3865.734757423401,2.5242109298706055,196.5242109298706,54.0742109298706,1081.484218597412,2.5242109298706055,95.5242109298706,4,4,4.777623891830444,19.110495567321777,2.5276238918304443,5.527623891830444,4.777623891830444,19.110495567321777,2.5276238918304443,5.527623891830444
1,1,job_104_test_only,10001,51,20,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,76.15909589973151,3884.1138908863068,2.8845860958099365,196.88458609580994,54.434586095809934,1088.6917219161987,2.8845860958099365,95.88458609580994,4,4,5.140942096710205,20.56376838684082,2.890942096710205,5.890942096710205,5.140942096710205,20.56376838684082,2.890942096710205,5.890942096710205
1,1,job_104,10001,51,20,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,76.20412673202216,3886.41046333313,2.929616928100586,196.9296169281006,54.47961692810058,1089.5923385620117,2.929616928100586,95.92961692810059,4,4,5.183279991149902,20.73311996459961,2.9332799911499023,5.933279991149902,5.183279991149902,20.73311996459961,2.9332799911499023,5.933279991149902
1,2,job_105_test_only,10002,51,23,1.0,4,1,1,0,0,0,0,1.0,4,1,1,0,0,0,0,77.26168789115607,3940.3460824489594,3.987178087234497,197.9871780872345,102.9871780872345,2368.7050960063934,5.987178087234497,197.9871780872345,4,0,6.241106986999512,24.964427947998047,3.9911069869995117,6.991106986999512,0,0.0,0,0
1,2,job_105,10002,51,23,1.0,4,1,1,0,0,0,0,1.0,4,1,1,0,0,0,0,77.29240884032905,3941.912850856781,4.017899036407471,198.01789903640747,103.01789903640747,2369.411677837372,6.017899036407471,198.01789903640747,4,0,6.270960092544556,25.083840370178223,4.020960092544556,7.020960092544556,0,0.0,0,0
1,1,job_106_test_only,10001,51,20,1.0,3,1,1,1.0,3,1,1,1.0,3,1,1,1.0,3,1,1,78.2566849156922,3991.090930700302,4.98217511177063,198.98217511177063,56.53217511177063,1130.6435022354126,4.98217511177063,97.98217511177063,3,3,6.989629030227661,20.968887090682983,4.989629030227661,7.989629030227661,6.989629030227661,20.968887090682983,4.989629030227661,7.989629030227661
1,1,job_106,10001,51,20,1.0,3,1,1,1.0,3,1,1,1.0,3,1,1,1.0,3,1,1,78.29450191703498,3993.0195977687836,5.019992113113403,199.0199921131134,56.5699921131134,1131.399842262268,5.019992113113403,98.0199921131134,3,3,7.023238897323608,21.069716691970825,5.023238897323608,8.023238897323608,7.023238897323608,21.069716691970825,5.023238897323608,8.023238897323608
1,1,job_107_test_only,10001,54,22,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,74.47033282562539,4021.3979725837708,2.2295920848846436,201.22959208488464,49.45686481215737,1088.0510258674622,2.2295920848846436,98.22959208488464,4,4,7.235985994338989,28.943943977355957,1.2359859943389893,10.23598599433899,7.235985994338989,28.943943977355957,1.2359859943389893,10.23598599433899
1,1,job_107,10001,54,22,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,1.0,4,1,1,74.51653476997659,4023.8928775787354,2.27579402923584,201.27579402923584,49.50306675650857,1089.0674686431885,2.27579402923584,98.27579402923584,4,4,7.279237985610962,29.116951942443848,1.279237985610962,10.279237985610962,7.279237985610962,29.116951942443848,1.279237985610962,10.279237985610962
1,1,job_108_test_only,10002,54,24,1.0,2,1,1,0,0,0,0,1.0,2,1,1,0,0,0,0,75.98665782257363,4103.279522418976,3.7459170818328857,202.74591708183289,103.45425041516621,2482.9020099639893,4.745917081832886,202.74591708183289,2,0,5.751575946807861,11.503151893615723,2.7515759468078613,8.751575946807861,0,0.0,0,0
1,1,job_108,10002,54,24,1.0,2,1,1,0,0,0,0,1.0,2,1,1,0,0,0,0,76.03101178451821,4105.674636363983,3.790271043777466,202.79027104377747,103.4986043771108,2483.966505050659,4.790271043777466,202.79027104377747,2,0,5.794758081436157,11.589516162872314,2.7947580814361572,8.794758081436157,0,0.0,0,0
1,2,job_109_test_only,10002,52,25,1.0,4,1,1,0,0,0,0,1.0,4,1,1,0,0,0,0,81.31594408475436,4228.429092407227,10.162097930908203,212.1620979309082,108.7620979309082,2719.052448272705,10.162097930908203,212.1620979309082,4,0,6.668392896652222,26.673571586608887,2.1683928966522217,9.168392896652222,0,0.0,0,0
1,2,job_109,10002,52,25,1.0,4,1,1,0,0,0,0,1.0,4,1,1,0,0,0,0,81.35974205457248,4230.706586837769,10.205895900726318,212.20589590072632,108.80589590072631,2720.147397518158,10.205895900726318,212.20589590072632,4,0,6.709475994110107,26.83790397644043,2.2094759941101074,9.209475994110107,0,0.0,0,0
1,1,job_110_test_only,10002,52,26,1.0,3,1,1,0,0,0,0,1.0,3,1,1,0,0,0,0,83.96938503705539,4366.40802192688,4.5655388832092285,216.56553888320923,108.98861580628615,2833.70401096344,4.5655388832092285,216.56553888320923,3,0,6.571757078170776,19.71527123451233,2.5717570781707764,10.571757078170776,0,0.0,0,0
1,1,job_110,10002,52,26,1.0,3,1,1,0,0,0,0,1.0,3,1,1,0,0,0,0,84.01551712476291,4368.806890487671,4.611670970916748,216.61167097091675,109.03474789399367,2834.9034452438354,4.611670970916748,216.61167097091675,3,0,6.615318059921265,19.845954179763794,2.6153180599212646,10.615318059921265,0,0.0,0,0
1,2,job_111_test_only,10002,52,26,1.0,3,1,1,0,0,0,0,1.0,3,1,1,0,0,0,0,84.26788915120639,4381.930235862732,4.8640429973602295,216.86404299736023,109.28711992043715,2841.465117931366,4.8640429973602295,216.86404299736023,3,0,6.867341995239258,20.602025985717773,2.867341995239258,10.867341995239258,0,0.0,0,0
1,2,job_111,10002,52,26,1.0,3,1,1,0,0,0,0,1.0,3,1,1,0,0,0,0,84.29603208028354,4383.393668174744,4.892185926437378,216.89218592643738,109.3152628495143,2842.196834087372,4.892185926437378,216.89218592643738,3,0,6.895661115646362,20.686983346939087,2.8956611156463623,10.895661115646362,0,0.0,0,0
1,1,job_112_test_only,10001,52,18,1.0,3,1,1,1.0,3,1,1,1.0,3,1,1,1.0,3,1,1,84.54497207128085,4396.338547706604,5.141125917434692,217.1411259174347,51.863348139656914,933.5402665138245,16.141125917434692,95.14112591743469,3,3,7.14716100692749,21.44148302078247,3.1471610069274902,11.14716100692749,7.14716100692749,21.44148302078247,3.1471610069274902,11.14716100692749
